"('4931', 'Double Jeopardy!', '$400', 'SCIENCE')"
"('3049', 'Double Jeopardy!', '$600', 'U.S. CITIES')"
"('3049', 'Double Jeopardy!', '$1,000', 'U.S. CITIES')"
"('3049', 'Double Jeopardy!', '$1000', 'U.S. CITIES')"
"('3452', 'Final Jeopardy!', None, 'U.S. CITIES')"
"('278', 'Jeopardy!', '$100', 'U.S. CITIES')"
"('278', 'Jeopardy!', '$200', 'U.S. CITIES')"
"('278', 'Jeopardy!', '$300', 'U.S. CITIES')"
"('278', 'Jeopardy!', '$400', 'U.S. CITIES')"
"('278', 'Jeopardy!', '$500', 'U.S. CITIES')"
"('5786', 'Jeopardy!', '$200', 'U.S. CITIES')"
"('5786', 'Jeopardy!', '$400', 'U.S. CITIES')"
"('5786', 'Jeopardy!', '$600', 'U.S. CITIES')"
"('5786', 'Jeopardy!', '$1,000', 'U.S. CITIES')"
"('5786', 'Jeopardy!', '$1000', 'U.S. CITIES')"
"('4672', 'Jeopardy!', '$200', 'U.S. CITIES')"
"('4672', 'Jeopardy!', '$400', 'U.S. CITIES')"
"('4672', 'Jeopardy!', '$1,000', 'U.S. CITIES')"
"('4672', 'Jeopardy!', '$800', 'U.S. CITIES')"
"('4672', 'Jeopardy!', '$1000', 'U.S. CITIES')"
"('4907', 'Final Jeopardy!', None, 'U.S. CITIES')"
"('3016', 'Jeopardy!', '$100', 'U.S. CITIES')"
"('3016', 'Jeopardy!', '$200', 'U.S. CITIES')"
"('3016', 'Jeopardy!', '$300', 'U.S. CITIES')"
"('3016', 'Jeopardy!', '$400', 'U.S. CITIES')"
"('3016', 'Jeopardy!', '$500', 'U.S. CITIES')"
"('5413', 'Double Jeopardy!', '$400', 'U.S. CITIES')"
"('5413', 'Double Jeopardy!', '$1200', 'U.S. CITIES')"
"('5413', 'Double Jeopardy!', '$1600', 'U.S. CITIES')"
"('5413', 'Double Jeopardy!', '$2000', 'U.S. CITIES')"
"('1427', 'Jeopardy!', '$100', 'U.S. CITIES')"
"('1427', 'Jeopardy!', '$200', 'U.S. CITIES')"
"('1427', 'Jeopardy!', '$300', 'U.S. CITIES')"
"('1427', 'Jeopardy!', '$500', 'U.S. CITIES')"
"('1427', 'Jeopardy!', '$500', 'U.S. CITIES')"
"('4867', 'Jeopardy!', '$200', 'U.S. CITIES')"
"('4867', 'Jeopardy!', '$400', 'U.S. CITIES')"
"('4867', 'Jeopardy!', '$600', 'U.S. CITIES')"
"('4867', 'Jeopardy!', '$800', 'U.S. CITIES')"
"('4867', 'Jeopardy!', '$1000', 'U.S. CITIES')"
"('1324', 'Final Jeopardy!', None, 'U.S. CITIES')"
"('500', 'Double Jeopardy!', '$200', 'U.S. CITIES')"
"('500', 'Double Jeopardy!', '$400', 'U.S. CITIES')"
"('500', 'Double Jeopardy!', '$700', 'U.S. CITIES')"
"('500', 'Double Jeopardy!', '$800', 'U.S. CITIES')"
"('500', 'Double Jeopardy!', '$1000', 'U.S. CITIES')"
"('3756', 'Final Jeopardy!', None, 'U.S. CITIES')"
"('1907', 'Jeopardy!', '$100', 'U.S. CITIES')"
"('1907', 'Jeopardy!', '$200', 'U.S. CITIES')"
"('1907', 'Jeopardy!', '$300', 'U.S. CITIES')"
"('1907', 'Jeopardy!', '$400', 'U.S. CITIES')"
"('1907', 'Jeopardy!', '$500', 'U.S. CITIES')"
"('3552', 'Jeopardy!', '$100', 'U.S. CITIES')"
"('3552', 'Jeopardy!', '$200', 'U.S. CITIES')"
"('3552', 'Jeopardy!', '$300', 'U.S. CITIES')"
"('3552', 'Jeopardy!', '$400', 'U.S. CITIES')"
"('3552', 'Jeopardy!', '$600', 'U.S. CITIES')"
"('4388', 'Double Jeopardy!', '$400', 'U.S. CITIES')"
"('4388', 'Double Jeopardy!', '$800', 'U.S. CITIES')"
"('4388', 'Double Jeopardy!', '$1,800', 'U.S. CITIES')"
"('4388', 'Double Jeopardy!', '$1600', 'U.S. CITIES')"
"('4388', 'Double Jeopardy!', '$2000', 'U.S. CITIES')"
"('2942', 'Jeopardy!', '$100', 'U.S. CITIES')"
"('2942', 'Jeopardy!', '$200', 'U.S. CITIES')"
"('2942', 'Jeopardy!', '$300', 'U.S. CITIES')"
"('2942', 'Jeopardy!', '$400', 'U.S. CITIES')"
"('2942', 'Jeopardy!', '$500', 'U.S. CITIES')"
"('2347', 'Jeopardy!', '$100', 'U.S. CITIES')"
"('2347', 'Jeopardy!', '$200', 'U.S. CITIES')"
"('2347', 'Jeopardy!', '$300', 'U.S. CITIES')"
"('2347', 'Jeopardy!', '$400', 'U.S. CITIES')"
"('2347', 'Jeopardy!', '$500', 'U.S. CITIES')"
"('3713', 'Double Jeopardy!', '$200', 'U.S. CITIES')"
"('3713', 'Double Jeopardy!', '$400', 'U.S. CITIES')"
"('3713', 'Double Jeopardy!', '$1,500', 'U.S. CITIES')"
"('3713', 'Double Jeopardy!', '$800', 'U.S. CITIES')"
"('3713', 'Double Jeopardy!', '$1000', 'U.S. CITIES')"
"('5399', 'Jeopardy!', '$200', 'U.S. CITIES')"
"('5399', 'Jeopardy!', '$600', 'U.S. CITIES')"
"('5399', 'Jeopardy!', '$800', 'U.S. CITIES')"
"('5399', 'Jeopardy!', '$1000', 'U.S. CITIES')"
"('3657', 'Jeopardy!', '$100', 'U.S. CITIES')"
"('3657', 'Jeopardy!', '$200', 'U.S. CITIES')"
"('3657', 'Jeopardy!', '$300', 'U.S. CITIES')"
"('3657', 'Jeopardy!', '$1,000', 'U.S. CITIES')"
"('3657', 'Jeopardy!', '$500', 'U.S. CITIES')"
"('3839', 'Final Jeopardy!', None, 'U.S. CITIES')"
"('4941', 'Double Jeopardy!', '$400', 'U.S. CITIES')"
"('4941', 'Double Jeopardy!', '$2,500', 'U.S. CITIES')"
"('4941', 'Double Jeopardy!', '$1200', 'U.S. CITIES')"
"('4941', 'Double Jeopardy!', '$1600', 'U.S. CITIES')"
"('4941', 'Double Jeopardy!', '$2000', 'U.S. CITIES')"
"('2984', 'Double Jeopardy!', '$200', 'U.S. CITIES')"
"('2984', 'Double Jeopardy!', '$400', 'U.S. CITIES')"
"('2984', 'Double Jeopardy!', '$600', 'U.S. CITIES')"
"('2984', 'Double Jeopardy!', '$800', 'U.S. CITIES')"
"('2984', 'Double Jeopardy!', '$1000', 'U.S. CITIES')"
"('3100', 'Final Jeopardy!', None, 'U.S. CITIES')"
"('3942', 'Jeopardy!', '$100', 'U.S. CITIES')"
"('3942', 'Jeopardy!', '$200', 'U.S. CITIES')"
"('3942', 'Jeopardy!', '$300', 'U.S. CITIES')"
"('3942', 'Jeopardy!', '$400', 'U.S. CITIES')"
"('3942', 'Jeopardy!', '$500', 'U.S. CITIES')"
"('4660', 'Final Jeopardy!', None, 'U.S. CITIES')"
"('4256', 'Double Jeopardy!', '$400', 'U.S. CITIES')"
"('4256', 'Double Jeopardy!', '$800', 'U.S. CITIES')"
"('4256', 'Double Jeopardy!', '$1200', 'U.S. CITIES')"
"('4256', 'Double Jeopardy!', '$1600', 'U.S. CITIES')"
"('4256', 'Double Jeopardy!', '$2000', 'U.S. CITIES')"
"('3618', 'Jeopardy!', '$100', 'U.S. CITIES')"
"('3618', 'Jeopardy!', '$200', 'U.S. CITIES')"
"('3618', 'Jeopardy!', '$300', 'U.S. CITIES')"
"('3618', 'Jeopardy!', '$400', 'U.S. CITIES')"
"('3618', 'Jeopardy!', '$500', 'U.S. CITIES')"
"('2623', 'Jeopardy!', '$100', 'U.S. CITIES')"
"('2623', 'Jeopardy!', '$200', 'U.S. CITIES')"
"('2623', 'Jeopardy!', '$300', 'U.S. CITIES')"
"('2623', 'Jeopardy!', '$400', 'U.S. CITIES')"
"('2623', 'Jeopardy!', '$500', 'U.S. CITIES')"
"('2823', 'Double Jeopardy!', '$200', 'U.S. CITIES')"
"('2823', 'Double Jeopardy!', '$400', 'U.S. CITIES')"
"('2823', 'Double Jeopardy!', '$1,500', 'U.S. CITIES')"
"('2823', 'Double Jeopardy!', '$800', 'U.S. CITIES')"
"('2823', 'Double Jeopardy!', '$1000', 'U.S. CITIES')"
"('3186', 'Double Jeopardy!', '$200', 'U.S. CITIES')"
"('3186', 'Double Jeopardy!', '$400', 'U.S. CITIES')"
"('3186', 'Double Jeopardy!', '$600', 'U.S. CITIES')"
"('3186', 'Double Jeopardy!', '$800', 'U.S. CITIES')"
"('3186', 'Double Jeopardy!', '$1000', 'U.S. CITIES')"
"('2958', 'Jeopardy!', '$100', 'U.S. CITIES')"
"('2958', 'Jeopardy!', '$300', 'U.S. CITIES')"
"('2958', 'Jeopardy!', '$400', 'U.S. CITIES')"
"('2958', 'Jeopardy!', '$500', 'U.S. CITIES')"
"('6160', 'Final Jeopardy!', None, 'U.S. CITIES')"
"('2785', 'Jeopardy!', '$100', 'U.S. CITIES')"
"('2785', 'Jeopardy!', '$200', 'U.S. CITIES')"
"('2785', 'Jeopardy!', '$300', 'U.S. CITIES')"
"('2785', 'Jeopardy!', '$400', 'U.S. CITIES')"
"('2785', 'Jeopardy!', '$500', 'U.S. CITIES')"
"('2852', 'Double Jeopardy!', '$200', 'U.S. CITIES')"
"('2852', 'Double Jeopardy!', '$400', 'U.S. CITIES')"
"('2852', 'Double Jeopardy!', '$600', 'U.S. CITIES')"
"('2852', 'Double Jeopardy!', '$800', 'U.S. CITIES')"
"('2852', 'Double Jeopardy!', '$1000', 'U.S. CITIES')"
"('3427', 'Final Jeopardy!', None, 'U.S. CITIES')"
"('3778', 'Jeopardy!', '$100', 'U.S. CITIES')"
"('3778', 'Jeopardy!', '$200', 'U.S. CITIES')"
"('3778', 'Jeopardy!', '$300', 'U.S. CITIES')"
"('3778', 'Jeopardy!', '$400', 'U.S. CITIES')"
"('3778', 'Jeopardy!', '$500', 'U.S. CITIES')"
"('4398', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('4398', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('4398', 'Jeopardy!', '$600', 'BODIES OF WATER')"
"('4398', 'Jeopardy!', '$800', 'BODIES OF WATER')"
"('4398', 'Jeopardy!', '$1000', 'BODIES OF WATER')"
"('2778', 'Double Jeopardy!', '$200', 'BODIES OF WATER')"
"('2778', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('2778', 'Double Jeopardy!', '$600', 'BODIES OF WATER')"
"('2778', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('2778', 'Double Jeopardy!', '$1000', 'BODIES OF WATER')"
"('3660', 'Jeopardy!', '$100', 'BODIES OF WATER')"
"('3660', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('3660', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('3660', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('3660', 'Jeopardy!', '$500', 'BODIES OF WATER')"
"('5001', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('4255', 'Double Jeopardy!', '$1200', 'WORLD GEOGRAPHY')"
"('5001', 'Jeopardy!', '$600', 'BODIES OF WATER')"
"('5001', 'Jeopardy!', '$800', 'BODIES OF WATER')"
"('1526', 'Double Jeopardy!', '$200', 'BODIES OF WATER')"
"('1526', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('1526', 'Double Jeopardy!', '$600', 'BODIES OF WATER')"
"('1526', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('1526', 'Double Jeopardy!', '$1000', 'BODIES OF WATER')"
"('3504', 'Jeopardy!', '$100', 'BODIES OF WATER')"
"('3504', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('3504', 'Jeopardy!', '$300', 'BODIES OF WATER')"
"('3504', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('3504', 'Jeopardy!', '$600', 'BODIES OF WATER')"
"('4496', 'Final Jeopardy!', None, 'BODIES OF WATER')"
"('3109', 'Double Jeopardy!', '$200', 'BODIES OF WATER')"
"('3109', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('3109', 'Double Jeopardy!', '$600', 'BODIES OF WATER')"
"('3109', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('3109', 'Double Jeopardy!', '$1000', 'BODIES OF WATER')"
"('5688', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('5688', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('5688', 'Double Jeopardy!', '$3,000', 'BODIES OF WATER')"
"('5688', 'Double Jeopardy!', '$2000', 'BODIES OF WATER')"
"('4465', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('4465', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('4465', 'Double Jeopardy!', '$1200', 'BODIES OF WATER')"
"('4465', 'Double Jeopardy!', '$1600', 'BODIES OF WATER')"
"('4465', 'Double Jeopardy!', '$2000', 'BODIES OF WATER')"
"('4249', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('4249', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('4249', 'Jeopardy!', '$600', 'BODIES OF WATER')"
"('4249', 'Jeopardy!', '$1,200', 'BODIES OF WATER')"
"('4249', 'Jeopardy!', '$1000', 'BODIES OF WATER')"
"('2756', 'Double Jeopardy!', '$200', 'BODIES OF WATER')"
"('2756', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('2756', 'Double Jeopardy!', '$600', 'BODIES OF WATER')"
"('2756', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('2756', 'Double Jeopardy!', '$1000', 'BODIES OF WATER')"
"('3725', 'Jeopardy!', '$100', 'BODIES OF WATER')"
"('3725', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('3725', 'Jeopardy!', '$300', 'BODIES OF WATER')"
"('3725', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('3725', 'Jeopardy!', '$500', 'BODIES OF WATER')"
"('2625', 'Double Jeopardy!', '$200', 'BODIES OF WATER')"
"('2625', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('2625', 'Double Jeopardy!', '$600', 'BODIES OF WATER')"
"('2625', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('2625', 'Double Jeopardy!', '$1000', 'BODIES OF WATER')"
"('4305', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('4305', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('4305', 'Jeopardy!', '$600', 'BODIES OF WATER')"
"('4305', 'Jeopardy!', '$800', 'BODIES OF WATER')"
"('4305', 'Jeopardy!', '$1000', 'BODIES OF WATER')"
"('4555', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('4555', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('4555', 'Double Jeopardy!', '$1200', 'BODIES OF WATER')"
"('4555', 'Double Jeopardy!', '$1600', 'BODIES OF WATER')"
"('4555', 'Double Jeopardy!', '$2000', 'BODIES OF WATER')"
"('2884', 'Jeopardy!', '$100', 'BODIES OF WATER')"
"('2884', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('2884', 'Jeopardy!', '$300', 'BODIES OF WATER')"
"('2884', 'Jeopardy!', '$500', 'BODIES OF WATER')"
"('2884', 'Jeopardy!', '$500', 'BODIES OF WATER')"
"('2935', 'Double Jeopardy!', '$200', 'BODIES OF WATER')"
"('2935', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('2935', 'Double Jeopardy!', '$600', 'BODIES OF WATER')"
"('2935', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('2935', 'Double Jeopardy!', '$2,000', 'BODIES OF WATER')"
"('4895', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('4895', 'Double Jeopardy!', '$1,000', 'BODIES OF WATER')"
"('4895', 'Double Jeopardy!', '$1200', 'BODIES OF WATER')"
"('4895', 'Double Jeopardy!', '$1600', 'BODIES OF WATER')"
"('4895', 'Double Jeopardy!', '$2000', 'BODIES OF WATER')"
"('3327', 'Jeopardy!', '$100', 'BODIES OF WATER')"
"('3327', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('3327', 'Jeopardy!', '$500', 'BODIES OF WATER')"
"('3317', 'Double Jeopardy!', '$1000', 'STRAIT-EN UP')"
"('3327', 'Jeopardy!', '$500', 'BODIES OF WATER')"
"('3002', 'Jeopardy!', '$100', 'BODIES OF WATER')"
"('3002', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('3002', 'Jeopardy!', '$300', 'BODIES OF WATER')"
"('3002', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('3002', 'Jeopardy!', '$500', 'BODIES OF WATER')"
"('5283', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('5283', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('5283', 'Jeopardy!', '$600', 'BODIES OF WATER')"
"('5283', 'Jeopardy!', '$800', 'BODIES OF WATER')"
"('5283', 'Jeopardy!', '$1000', 'BODIES OF WATER')"
"('5166', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('5166', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('5166', 'Jeopardy!', '$600', 'BODIES OF WATER')"
"('5166', 'Jeopardy!', '$800', 'BODIES OF WATER')"
"('5166', 'Jeopardy!', '$1000', 'BODIES OF WATER')"
"('1888', 'Double Jeopardy!', '$200', 'BODIES OF WATER')"
"('1888', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('1888', 'Double Jeopardy!', '$600', 'BODIES OF WATER')"
"('1888', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('1888', 'Double Jeopardy!', '$1000', 'BODIES OF WATER')"
"('5401', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('5401', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('5401', 'Jeopardy!', '$600', 'BODIES OF WATER')"
"('5401', 'Jeopardy!', '$800', 'BODIES OF WATER')"
"('5401', 'Jeopardy!', '$1000', 'BODIES OF WATER')"
"('6265', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('6265', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('6265', 'Jeopardy!', '$600', 'BODIES OF WATER')"
"('6265', 'Jeopardy!', '$800', 'BODIES OF WATER')"
"('6265', 'Jeopardy!', '$1000', 'BODIES OF WATER')"
"('2583', 'Double Jeopardy!', '$200', 'BODIES OF WATER')"
"('2583', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('2583', 'Double Jeopardy!', '$600', 'BODIES OF WATER')"
"('2583', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('2583', 'Double Jeopardy!', '$1,000', 'BODIES OF WATER')"
"('5306', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('5306', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('5306', 'Double Jeopardy!', '$1200', 'BODIES OF WATER')"
"('5306', 'Double Jeopardy!', '$1600', 'BODIES OF WATER')"
"('5306', 'Double Jeopardy!', '$2000', 'BODIES OF WATER')"
"('1630', 'Double Jeopardy!', '$200', 'BODIES OF WATER')"
"('1630', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('1630', 'Double Jeopardy!', '$600', 'BODIES OF WATER')"
"('1630', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('1630', 'Double Jeopardy!', '$1000', 'BODIES OF WATER')"
"('5108', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('5108', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('5108', 'Double Jeopardy!', '$3,000', 'BODIES OF WATER')"
"('5108', 'Double Jeopardy!', '$1600', 'BODIES OF WATER')"
"('5108', 'Double Jeopardy!', '$2000', 'BODIES OF WATER')"
"('5449', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('5449', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('5449', 'Double Jeopardy!', '$1200', 'BODIES OF WATER')"
"('5449', 'Double Jeopardy!', '$1600', 'BODIES OF WATER')"
"('5449', 'Double Jeopardy!', '$2000', 'BODIES OF WATER')"
"('6153', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('6153', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('6153', 'Double Jeopardy!', '$3,000', 'BODIES OF WATER')"
"('6153', 'Double Jeopardy!', '$2000', 'BODIES OF WATER')"
"('3570', 'Jeopardy!', '$100', 'BODIES OF WATER')"
"('3570', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('3570', 'Jeopardy!', '$300', 'BODIES OF WATER')"
"('3570', 'Jeopardy!', '$500', 'BODIES OF WATER')"
"('3570', 'Jeopardy!', '$500', 'BODIES OF WATER')"
"('1654', 'Jeopardy!', '$100', 'BODIES OF WATER')"
"('1654', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('1654', 'Jeopardy!', '$300', 'BODIES OF WATER')"
"('1654', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('1654', 'Jeopardy!', '$500', 'BODIES OF WATER')"
"('3652', 'Jeopardy!', '$100', 'BODIES OF WATER')"
"('3652', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('3652', 'Jeopardy!', '$300', 'BODIES OF WATER')"
"('3652', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('3652', 'Jeopardy!', '$500', 'BODIES OF WATER')"
"('5711', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('5711', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('5711', 'Jeopardy!', '$600', 'BODIES OF WATER')"
"('5711', 'Jeopardy!', '$1,000', 'BODIES OF WATER')"
"('5711', 'Jeopardy!', '$1000', 'BODIES OF WATER')"
"('4916', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('4916', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('4916', 'Double Jeopardy!', '$1600', 'BODIES OF WATER')"
"('5570', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('5570', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('5570', 'Jeopardy!', '$600', 'BODIES OF WATER')"
"('5570', 'Jeopardy!', '$800', 'BODIES OF WATER')"
"('5570', 'Jeopardy!', '$1000', 'BODIES OF WATER')"
"('5147', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('5147', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('5147', 'Double Jeopardy!', '$1200', 'BODIES OF WATER')"
"('5147', 'Double Jeopardy!', '$1600', 'BODIES OF WATER')"
"('5147', 'Double Jeopardy!', '$2000', 'BODIES OF WATER')"
"('3848', 'Jeopardy!', '$100', 'BODIES OF WATER')"
"('3848', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('3848', 'Jeopardy!', '$300', 'BODIES OF WATER')"
"('3848', 'Jeopardy!', '$700', 'BODIES OF WATER')"
"('3848', 'Jeopardy!', '$500', 'BODIES OF WATER')"
"('571', 'Final Jeopardy!', None, 'BODIES OF WATER')"
"('4676', 'Final Jeopardy!', None, 'BODIES OF WATER')"
"('5054', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('5054', 'Double Jeopardy!', '$1200', 'BODIES OF WATER')"
"('5054', 'Double Jeopardy!', '$1600', 'BODIES OF WATER')"
"('5054', 'Double Jeopardy!', '$1,000', 'BODIES OF WATER')"
"('2872', 'Double Jeopardy!', '$200', 'BODIES OF WATER')"
"('2872', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('2872', 'Double Jeopardy!', '$600', 'BODIES OF WATER')"
"('2872', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('2872', 'Double Jeopardy!', '$1000', 'BODIES OF WATER')"
"('3661', 'Jeopardy!', '$100', 'BODIES OF WATER')"
"('3661', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('3661', 'Jeopardy!', '$300', 'BODIES OF WATER')"
"('3661', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('3661', 'Jeopardy!', '$500', 'BODIES OF WATER')"
"('312', 'Jeopardy!', '$100', 'BODIES OF WATER')"
"('312', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('312', 'Jeopardy!', '$300', 'BODIES OF WATER')"
"('312', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('312', 'Jeopardy!', '$500', 'BODIES OF WATER')"
"('2354', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('2354', 'Double Jeopardy!', '$600', 'BODIES OF WATER')"
"('2354', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('2354', 'Double Jeopardy!', '$1000', 'BODIES OF WATER')"
"('2809', 'Double Jeopardy!', '$200', 'BODIES OF WATER')"
"('2809', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('2809', 'Double Jeopardy!', '$600', 'BODIES OF WATER')"
"('2809', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('2809', 'Double Jeopardy!', '$1000', 'BODIES OF WATER')"
"('4233', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('4233', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('4233', 'Double Jeopardy!', '$1200', 'BODIES OF WATER')"
"('4233', 'Double Jeopardy!', '$1600', 'BODIES OF WATER')"
"('4233', 'Double Jeopardy!', '$2000', 'BODIES OF WATER')"
"('2753', 'Jeopardy!', '$100', 'BODIES OF WATER')"
"('2753', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('2753', 'Jeopardy!', '$300', 'BODIES OF WATER')"
"('2753', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('2753', 'Jeopardy!', '$500', 'BODIES OF WATER')"
"('3410', 'Double Jeopardy!', '$200', 'BODIES OF WATER')"
"('3410', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('3410', 'Double Jeopardy!', '$600', 'BODIES OF WATER')"
"('3410', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('3410', 'Double Jeopardy!', '$1000', 'BODIES OF WATER')"
"('3641', 'Jeopardy!', '$100', 'BODIES OF WATER')"
"('3641', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('3641', 'Jeopardy!', '$600', 'BODIES OF WATER')"
"('3641', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('3641', 'Jeopardy!', '$500', 'BODIES OF WATER')"
"('4804', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('4804', 'Jeopardy!', '$400', 'BODIES OF WATER')"
"('4804', 'Jeopardy!', '$600', 'BODIES OF WATER')"
"('4804', 'Jeopardy!', '$2,200', 'BODIES OF WATER')"
"('5882', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('5882', 'Double Jeopardy!', '$2,000', 'BODIES OF WATER')"
"('5882', 'Double Jeopardy!', '$1600', 'BODIES OF WATER')"
"('5882', 'Double Jeopardy!', '$2000', 'BODIES OF WATER')"
"('5185', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('5185', 'Double Jeopardy!', '$800', 'BODIES OF WATER')"
"('5185', 'Double Jeopardy!', '$1200', 'BODIES OF WATER')"
"('5185', 'Double Jeopardy!', '$2000', 'BODIES OF WATER')"
"('68', 'Double Jeopardy!', '$200', 'BODIES OF WATER')"
"('68', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('2910', 'Double Jeopardy!', '$200', 'BODIES OF WATER')"
"('2910', 'Double Jeopardy!', '$400', 'BODIES OF WATER')"
"('2910', 'Double Jeopardy!', '$600', 'BODIES OF WATER')"
"('2910', 'Double Jeopardy!', '$2,000', 'BODIES OF WATER')"
"('2910', 'Double Jeopardy!', '$1000', 'BODIES OF WATER')"
"('2116', 'Jeopardy!', '$100', 'BODIES OF WATER')"
"('2116', 'Jeopardy!', '$200', 'BODIES OF WATER')"
"('2116', 'Jeopardy!', '$300', 'BODIES OF WATER')"
"('2116', 'Jeopardy!', '$400', 'BODIES OF WATER')"
